caller_id,recipient,call_date,end_time,duration,cost,reference,currency,type
,447761000000,24/08/2016,13:51:56,4,0.001,C19E420E88D2C9C045E161FDEF1E4FD4D,GBP,1
443330000000,447766000000,19/08/2016,08:15:05,89,0.013,C35D39DCA116C4714F2DF12737F4B0CF7,GBP,1
441215000000,447504000000,19/08/2016,08:14:41,36,0.006,C132516C4700884AFB8CEC4D7683CF433,GBP,1
441706000000,447584000000,19/08/2016,08:14:45,90,0.013,C5BD0BE58DAA1CC9D320DA16B0578F377,GBP,1
447968000000,447781000000,19/08/2016,08:57:25,115,0.017,C9699BF338E80380BB34A11ED7CBE7683,GBP,2
441189000000,447790000000,19/08/2016,08:39:52,149,0.022,CF054A45227F9FCA9578140B1A7B9BC29,GBP,2
447815000000,447910000000,19/08/2016,07:48:35,31,0.005,CF20B04934DA22C91AB4FA7869F698118,GBP,1
441524000000,447584000000,18/08/2016,20:19:17,35,0.005,CAE3B25D50F413BAFFB340BB1E55A63E6,GBP,2
447480000000,447885000000,19/08/2016,07:55:21,32,0.005,C43B66BD4F065C8943C50C49929267C23,GBP,1
441432000000,447766000000,19/08/2016,08:29:15,19,0.003,C1B743254310B296CBC80FA1CA8DDA0DD,GBP,1
441132000000,447585000000,19/08/2016,08:51:54,2,0.001,C00D56A1700B5513F5F3E89EE3C50D209,GBP,1
,447825000000,19/08/2016,07:53:49,44,0.007,C70D6F63E7D8BCA70E6F8897E2B19FC1A,GBP,2
441910000000,447775000000,19/08/2016,07:53:49,25,0.004,C810A6E932FE53AE89AA8A3277789E938,GBP,2
441216000000,447825000000,19/08/2016,04:55:33,70,0.01,C59A681145563034812E63C2C08C76BAB,GBP,2
447897000000,447910000000,18/08/2016,17:35:26,72,0.011,CB3F9CE3E86C532B455552A21F9D85F0D,GBP,1
441750000000,447571000000,19/08/2016,08:44:38,3,0.001,C893ABB9FA7440738CF0DDBC1FD809A91,GBP,1
441432000000,447766000000,19/08/2016,08:44:41,25,0.004,C61B7FE6EF14E7091EADCD08590BCA63E,GBP,1
443330000000,447826000000,18/08/2016,17:31:36,1072,0.152,C98540F70E5339110FC0D2661734DB89F,GBP,1
441773000000,447922000000,24/08/2016,14:29:36,31,0.005,C1FA9DE9136E70711F045E117ED9E1C6F,GBP,1
447922000000,447990000000,18/08/2016,21:37:35,367,0.051,CF36A9142A4F63596C76EA933647571DC,GBP,2
447577000000,447990000000,19/08/2016,08:04:40,70,0.01,CFEBEA9F67AA37C8D8B25B7EB9ABD42FE,GBP,1
441274000000,447825000000,19/08/2016,08:18:14,179,0.026,C8C32FD3160E6E8C1F22851844D554225,GBP,1
441275000000,447735000000,24/08/2016,13:54:25,80,0.012,CB89643FF7D017ACB728DBD103808700C,GBP,1
441200000000,447804000000,24/08/2016,14:24:46,37,0.006,CBA7312553A846D1C39EE8BA9C76C41DC,GBP,2
441705000000,447936000000,24/08/2016,14:15:41,71,0.011,C75BB63A2EF58515E48E650053AEDDB2B,GBP,2
443330000000,447788000000,19/08/2016,03:16:42,95,0.014,CCF29C0C186E4747A9A71C1A089386293,GBP,1
441277000000,447787000000,18/08/2016,22:12:11,17,0.003,CBAC96272D917EB9DDE4166644059FB09,GBP,2
442038000000,447882000000,19/08/2016,08:40:23,815,0.116,C6C1D8437D3C877F3A89A3CFE798360D0,GBP,1
447733000000,447876000000,19/08/2016,08:10:20,71,0.011,CB3360746F581088C86B3E4FC85F9A672,GBP,2
441761000000,447748000000,19/08/2016,08:10:28,22,0.004,C242C46712237B2E229954BF55AB2AB01,GBP,1
447928000000,447834000000,19/08/2016,08:10:17,2,0.001,C64A71F77FFF95A58ED0D2A4FCC2176B5,GBP,1
447922000000,447990000000,18/08/2016,21:33:38,3,0.001,C174EE98F8BB7863B29C3CA7822E9A650,GBP,2
447922000000,447990000000,18/08/2016,21:34:13,3,0.001,CA9A4C910BF7D83728A979D2BDDDC7DD8,GBP,2
447492000000,447761000000,18/08/2016,22:18:35,82,0.012,C458E9DF44FF2005DD6D8ED0FB8BD8CF6,GBP,1
441565000000,447787000000,18/08/2016,22:15:29,110,0.016,C870D0CD765E41E82D0C2E773906BE637,GBP,2
442090000000,447803000000,24/08/2016,14:22:44,83,0.012,CDE24D55AFE6837A4E6ED3A81CF9E49E7,GBP,1
442071000000,447711000000,24/08/2016,14:15:53,853,0.123,C3530253594F7865CF5D5FC351A5C539A,GBP,1
441612000000,447596000000,24/08/2016,14:15:54,5,0.001,C27A6E03207AEEA5CDE471C45630F597E,GBP,1
441283000000,447551000000,19/08/2016,09:19:14,1,0.001,CA1AF6323F1EB3D6D90AB8EE6E3FC7835,GBP,2
441472000000,447740000000,24/08/2016,14:19:39,17,0.003,C71CAD9751816304DF4CD3FBC3C6CBC8C,GBP,2
441388000000,447764000000,24/08/2016,14:20:50,142,0.021,C12F79FACED673E696C5628D87DA2C454,GBP,1
441179000000,447764000000,24/08/2016,14:19:43,91,0.014,C7A2C8A368FA349E61A1AB8D16D5D7C6F,GBP,1
441615000000,447919000000,19/08/2016,08:58:14,38,0.006,CB8D18AF0E67AC7B0381C5DB679E7D01E,GBP,2
441757000000,447585000000,19/08/2016,08:50:54,10,0.002,CDCC44E252DB3004E23DC11E0DE64FC7A,GBP,2
441323000000,447748000000,19/08/2016,08:51:08,392,0.056,CA086F1CFD06C0051F44D2A6E338332B7,GBP,1
441412000000,447918000000,19/08/2016,08:58:02,30,0.005,C024CE084C4473386CD267DA471A85FDB,GBP,2
442085000000,447917000000,19/08/2016,09:31:50,230,0.033,C2D4D21E0B675392A8C1E7433A2ED587B,GBP,1
441275000000,447787000000,19/08/2016,09:04:13,23,0.004,C2ADF83593B3DDC6CA0A3647E0B603FDE,GBP,2
441935000000,447845000000,24/08/2016,14:17:15,11,0.002,C1D20E7C7CB1BAB1D71A4E26186631A72,GBP,2
441792000000,447873000000,24/08/2016,14:16:45,143,0.021,C0EF472B4A9440F3DD52C783EA7852553,GBP,2
442090000000,447711000000,24/08/2016,14:17:24,39,0.006,CC3C0110F605797A5926A4F30F6F277AA,GBP,1
441938000000,447850000000,24/08/2016,14:17:26,18,0.003,CBEEC2C5C8BCE0806A0EB919CB7BF83D1,GBP,2
441512000000,447789000000,19/08/2016,09:28:01,85,0.013,CD2D687BBE87B91E5CAE0D1D486BD7317,GBP,2
442392000000,447881000000,19/08/2016,09:31:52,129,0.019,CDD54B7FBBA63A0600D113301D83ADE5D,GBP,1
441758000000,447826000000,19/08/2016,09:27:54,107,0.016,CAB95B219C1BFE7AF38191C0380BDC61E,GBP,2
441355000000,447795000000,19/08/2016,08:58:31,87,0.013,C6498538CF44974BE1C3CCB9EDA3247E3,GBP,2
441516000000,447735000000,24/08/2016,14:20:06,118,0.017,CC7BFB967CFED05D8FA3EF09CE430B117,GBP,2
447830000000,447739000000,24/08/2016,14:22:10,181,0.026,C09ECC1D4540A3CF8E755A34852C2D29D,GBP,1
441612000000,447701000000,24/08/2016,14:20:22,48,0.007,C63B26716BA7B314DF807E5CCBC581F66,GBP,2
441160000000,447558000000,19/08/2016,08:58:20,33,0.005,C38C56E376D95F5858937D707ABFEE6A6,GBP,1
441164000000,447901000000,19/08/2016,08:58:22,494,0.07,CF3BDB7ACD3FC056F27E450F6C45733BE,GBP,2
441387000000,447823000000,19/08/2016,09:19:17,4,0.001,C5A9ADE1C1627AA7BD0BF072576E8665E,GBP,1
441275000000,447437000000,19/08/2016,09:53:21,18,0.003,CD273CDF6EFBD4D4B09F45C41F5AB5DC5,GBP,2
441480000000,447786000000,19/08/2016,10:07:55,4,0.001,CDFBDB60FD61440A2B9ABCB3FE2354B95,GBP,2
441244000000,447799000000,19/08/2016,09:38:50,89,0.013,C64AB4698FDA62882AE9162AF01801132,GBP,1
441777000000,447493000000,19/08/2016,09:40:12,3,0.001,C5656DAB5C6589C913E039E482E8E8FCA,GBP,1
441414000000,447769000000,19/08/2016,09:39:24,99,0.015,C831E2C6CCB09D80E226F0F4177E42AFB,GBP,2
441926000000,447788000000,19/08/2016,09:40:02,3,0.001,C8A3FE89BAE06C965BCFF7EA1459B08E0,GBP,1
441296000000,447776000000,19/08/2016,09:23:47,47,0.007,C58A3DF6B6BD35639977DC3FF14FAEA5E,GBP,2
441207000000,447920000000,19/08/2016,09:36:03,23,0.004,C2C9C4ECAB6492D18E503410A4555C835,GBP,2
443330000000,447877000000,19/08/2016,10:04:37,383,0.055,C899AD3A540854B7B09F08312F932E80A,GBP,2
441423000000,447739000000,24/08/2016,14:28:17,4,0.001,C0820C83FD5C5EDEF7D2F336E36A1A458,GBP,1
442076000000,447711000000,24/08/2016,14:28:14,47,0.007,C4292704341D1F7A82A7DDBF77E2F6E85,GBP,2
443330000000,447550000000,24/08/2016,14:28:25,3,0.001,CD18D8BECEC70561A4EB2DCD6CE4D021C,GBP,1
442075000000,447711000000,24/08/2016,14:28:26,215,0.031,C25F666C2D615B3235666DF4302FCCD90,GBP,1
442038000000,447522000000,24/08/2016,14:25:54,39,0.006,C8970C008FBAEFD0E7917F8B523E63E5F,GBP,2
442079000000,447873000000,24/08/2016,14:26:58,34,0.005,C24869EEB1053CDFDF08E916D902EFA64,GBP,1
442074000000,447718000000,19/08/2016,09:36:55,31,0.005,C9F8C838E157979B0D4206F1B91701D22,GBP,1
441908000000,447748000000,19/08/2016,09:23:36,375,0.054,C0118E4DF549CB1BDC33BCBCD22065BA4,GBP,2
442072000000,447826000000,19/08/2016,09:29:53,112,0.016,C3EAFA3C087634A0C59765D1E98F18006,GBP,1
443330000000,447827000000,19/08/2016,09:38:18,58,0.009,C90FB8BDE6CD83F96BF3AE7D488A3DD9C,GBP,2
441676000000,447502000000,19/08/2016,09:19:51,3,0.001,C4253E3EE3A1451145346BD6AAC58513A,GBP,2
443330000000,447826000000,19/08/2016,09:30:57,6,0.001,C536ACAA8810919E623B129E72F92A241,GBP,2
,447501000000,19/08/2016,10:01:33,32,0.005,C52A20D535CD970BFC850979262DA32C2,GBP,1
443330000000,447828000000,19/08/2016,09:21:41,122,0.018,C7C2E94AD9C6773E250AB54ABDE1C6A61,GBP,2
441236000000,447861000000,24/08/2016,14:02:39,967,0.139,CB2FC789A31F4EBB3F57A96B2B2B03F63,GBP,2
447787000000,447737000000,24/08/2016,14:04:00,135,0.02,CD366FC5B9CEE3E4CB915CD59AD013247,GBP,2
441643000000,447801000000,24/08/2016,14:27:38,64,0.01,CDC4AFD5740D7712A8C55F12D0B0706ED,GBP,1
441227000000,447444000000,19/08/2016,09:46:14,96,0.014,C5E0517EBC66AC7B504E3397BE2A0B068,GBP,2
441346000000,447789000000,19/08/2016,09:45:11,59,0.009,C8EA00708FDBCACBB8CF94A1B572888E0,GBP,2
441618000000,447343000000,19/08/2016,09:48:12,94,0.014,CADD86A80FE85BBD1C8523EAECF4225D6,GBP,1
,447910000000,19/08/2016,09:44:57,200,0.029,CC500A39FE18CDE10B802F8EA06A13EE3,GBP,2
441754000000,447771000000,19/08/2016,09:44:59,141,0.02,C0BE6E0E5FD4787987E789F21686F127A,GBP,1
443330000000,447594000000,24/08/2016,14:25:32,163,0.024,C402766CFBE80B01E33E8494B1A842809,GBP,2
442039000000,447748000000,19/08/2016,09:29:49,46,0.007,CA90C73C3515CE39FBBD78112FB52978C,GBP,2
441619000000,447771000000,19/08/2016,09:44:53,240,0.035,C0E4931DA916E93B14B867FFC69A47E3D,GBP,2
441642000000,447587000000,19/08/2016,10:01:23,92,0.014,C21224E56CFDB3E042B798E6E4665EDE8,GBP,1
441783000000,447865000000,24/08/2016,14:27:24,47,0.007,C7B7DC368F64CE480BD7DEE2F9B499EE8,GBP,2
442074000000,447841000000,24/08/2016,14:28:05,97,0.014,C9F00BEFF8FD79F37AE5E35A4760026B4,GBP,2
442034000000,447802000000,24/08/2016,14:30:11,113,0.017,C387734582964C6DFFD4FE490E984FEE8,GBP,1
441630000000,447809000000,24/08/2016,14:30:15,33,0.005,C810887CA8A491D32D96932CDCB579664,GBP,2
441307000000,447785000000,19/08/2016,09:01:43,3,0.001,C9886B5B5D07895AE1DFC049AC10F607E,GBP,2
441865000000,447393000000,19/08/2016,09:21:23,8,0.002,CD6C8FE81758E1C53CBEBDF99177503F4,GBP,1
441901000000,447558000000,19/08/2016,09:16:44,13,0.002,C90D8ED27A69CA9560629AB12B4498D05,GBP,2
441282000000,447832000000,19/08/2016,09:16:40,22,0.004,C143FF76F9750E6BEB46B037294BB7DA6,GBP,2
441274000000,447558000000,19/08/2016,09:16:40,56,0.008,C95B499CA0F52EBC0381E86D1D4676027,GBP,2
442090000000,447776000000,19/08/2016,09:18:45,584,0.083,C0A484F4F2C940DF42A955D8DE51F0922,GBP,2
447923000000,447825000000,19/08/2016,09:05:29,52,0.008,C6DE4D4F61AF0A91C6CBAF34A47A6FE7C,GBP,1
443330000000,447880000000,19/08/2016,09:08:42,104,0.015,CCFD0FA9DECAA767D5F92180E47A80278,GBP,1
441143000000,447890000000,24/08/2016,15:03:41,81,0.012,C91A157F6DC538D030B6B49EC868BD121,GBP,2
441377000000,447802000000,24/08/2016,15:04:19,9,0.002,C205D9119B2564B2A5E5EEE38423C021E,GBP,2
441377000000,447802000000,24/08/2016,15:03:48,5,0.001,CB3A940528F93E1F748973E1B6B63B8EC,GBP,2
441388000000,447568000000,24/08/2016,15:03:51,3,0.001,C2C2AE56BA7CDF9295BD92F40E566E1B9,GBP,1
447837000000,447748000000,19/08/2016,09:07:04,17,0.003,C7241255B5274F3B94CD867391363B6DD,GBP,1
443330000000,447825000000,19/08/2016,09:16:46,56,0.008,C3D26FCEF664DBBBBDE434467EB8F4984,GBP,2
441390000000,447557000000,19/08/2016,09:16:46,31,0.005,C45C058C8412ADF289572332A32C3402B,GBP,1
441287000000,447789000000,19/08/2016,09:05:40,511,0.073,CDB8A8426857D49DD3847C6F65249A40D,GBP,1
443330000000,447501000000,19/08/2016,08:31:36,253,0.036,C86C2C99CBE7F7780444F973CF8F35DA1,GBP,1
441274000000,447522000000,24/08/2016,14:54:04,48,0.007,C83AC45E5FCF1FDED1472B5CCC4EBCF44,GBP,1
441282000000,447770000000,19/08/2016,09:07:13,34,0.005,CBEC3A6961D77EB6DBBFC41D8F617A0A4,GBP,1
441909000000,447748000000,19/08/2016,09:17:16,8,0.002,CB1FB75718C3E1D2A530ED6CD280B224F,GBP,1
441377000000,447776000000,19/08/2016,09:22:01,34,0.005,C3CF22739A3C41A69685D94DFE8A0274F,GBP,2
441372000000,447711000000,24/08/2016,14:52:37,5,0.001,C09797DF8338EA91B49231F051140FB22,GBP,1
447970000000,447710000000,24/08/2016,14:52:37,70,0.011,C607954B2B5C090A16C793D600CB1C260,GBP,2
443330000000,447860000000,24/08/2016,14:52:10,170,0.025,C5EBB0F35AA2299E8AC665F3240743285,GBP,1
441524000000,447865000000,24/08/2016,14:52:18,32,0.005,C07C9D7D3C9C8065019653A0816D9A1CC,GBP,1
441495000000,447828000000,19/08/2016,08:32:14,126,0.018,C88C6AE6C164BB75CCB35FF0B8F229281,GBP,2
447809000000,447467000000,19/08/2016,09:13:23,35,0.005,CC1BF0EE4847ED360B6233BA70361C82F,GBP,1
447793000000,447772000000,19/08/2016,08:01:08,186,0.027,C498B004656F574FE5C4707EF7C334599,GBP,1
441634000000,447843000000,24/08/2016,15:01:32,112,0.017,C17922BFE0B9D82BAE7032B41FED9A2AD,GBP,2
443330000000,447741000000,24/08/2016,15:01:33,29,0.005,C2D3DE4D37A84B6A6B05059DF431B1124,GBP,1
443330000000,447826000000,19/08/2016,09:10:56,30,0.005,CC4AD8375511BBFC0F4AC41A4E8D949E9,GBP,2
442075000000,447818000000,19/08/2016,08:42:14,7,0.001,C8FBF308BE16F699BB5F3F23E953B5BD2,GBP,2
441255000000,441734000000,10/08/2016,14:15:46,22,0.002,CF6320D4CD04E1A5B2E4414FF880F9D5A,GBP,1
441355000000,441733000000,10/08/2016,14:08:35,81,0.005,C2BA683576A23DB92CFFA924890D06849,GBP,1
441910000000,441734000000,10/08/2016,14:16:23,23,0.002,C1A5345C6095FED2E5D2E9A55B7FD86F7,GBP,2
441579000000,441734000000,10/08/2016,12:48:56,630,0.036,CBD76117F11D47FCC236DD479F782938F,GBP,2
441726000000,441734000000,10/08/2016,13:11:28,189,0.011,CBBF5FC510BEA436327C7C0A23DB4B5FB,GBP,1
441910000000,441734000000,10/08/2016,12:57:31,169,0.01,C5A1A3D4DC58191791BA99C5ADE81D584,GBP,2
441543000000,441734000000,10/08/2016,12:54:13,194,0.011,C7A0513108EA8468E027E1DC25E658D6A,GBP,1
441547000000,441733000000,10/08/2016,13:09:48,173,0.01,CF50DC5427C9401A26A004E43160D43E6,GBP,2
441332000000,441774000000,22/08/2016,11:05:52,29,0.002,C600FB93D434E2C2A953B0A3E3BCA11F7,GBP,1
441704000000,441774000000,22/08/2016,11:14:45,97,0.006,C7EBC99474B2229A12C8708DE02DDABA8,GBP,1
442038000000,441774000000,22/08/2016,10:49:41,3,0.001,CA7C1276F85A51A3A7704A2DB90A39525,GBP,2
441332000000,441773000000,22/08/2016,09:34:50,27,0.002,CF168042A50268B651E691902F73F20F1,GBP,1
441315000000,441774000000,22/08/2016,10:04:43,40,0.003,C2F11D1C0F7975CB41D11134181286CA0,GBP,2
441132000000,441774000000,22/08/2016,10:12:36,103,0.006,CC6AC3EE91C6183B1666FC849C754A53E,GBP,1
441332000000,441774000000,22/08/2016,09:56:28,28,0.002,CDABC13197988BF0524E38025D8ABF580,GBP,1
441332000000,441774000000,22/08/2016,09:11:50,72,0.005,C5F88B858FCEB04D27A6D177F1DABD1F0,GBP,1
441216000000,441774000000,22/08/2016,08:15:07,33,0.002,C742A431353C20FBD6EC5C881329818A4,GBP,2
441725000000,441774000000,22/08/2016,08:45:51,27,0.002,C84203A9644C8E7F09F6C8189FADDE178,GBP,1
441333000000,441774000000,22/08/2016,09:08:12,30,0.002,C8343693C2C39155FC4A0237EE903EB50,GBP,2
441261000000,441774000000,22/08/2016,09:02:17,3,0.001,CA8D9706987C6DB6B2A65442AAE94F121,GBP,1
442038000000,441774000000,23/08/2016,16:44:06,48,0.003,CAE1CD2E41A623BA31FE582C12F9F0E3D,GBP,1
442888000000,441774000000,23/08/2016,16:23:44,92,0.006,C1375335652F734CA6298A049A6781305,GBP,2
441159000000,441774000000,23/08/2016,16:57:26,59,0.004,CB2E3902801A53F4C7D41EF62B096D942,GBP,2
442038000000,441774000000,23/08/2016,16:51:46,4,0.001,C42208BCA261219D6C3595764A71B838A,GBP,2
441530000000,441774000000,23/08/2016,15:32:50,7,0.001,C7DEFE52418F0752F7A94330877C8E094,GBP,1
441216000000,441774000000,23/08/2016,16:30:12,58,0.004,C8C8F264C1038715491554645D2628F7C,GBP,2
441704000000,441774000000,24/08/2016,08:43:05,18,0.002,C72BDDA5D0551CEEE79EBE43E669510FF,GBP,1
441282000000,448002000000,16/08/2016,14:06:35,50,0,C7358BEE78C0AE38ACA9A20D8CF143F96,GBP,2
441190000000,448005000000,16/08/2016,14:06:36,1069,0,CDD51883C5FEAF289180A037412A71423,GBP,2
441543000000,44800111333,16/08/2016,14:42:27,150,0,CEDC670C45F82FFA8067205C7C7069A21,GBP,1
442036000000,448005000000,16/08/2016,14:36:44,2,0,C7D321BEAC990145E3E2A32A88BD44ECB,GBP,1
441292000000,448004000000,16/08/2016,14:36:48,16,0,C16FDFA6AF7EC0E94E5E44CA0185FD45E,GBP,1
441916000000,448081000000,16/08/2016,14:36:48,14,0,CF45BC4AF00CA49268C7B0383D460A668,GBP,2
441142000000,448001000000,16/08/2016,14:36:49,29,0,C54BAB5AF4CA602425FBF02AD6FD7CFB5,GBP,2
441203000000,448009000000,16/08/2016,14:33:08,33,0,CFD6647D678C5F9F9557E00696E1AAE65,GBP,1
441253000000,448010000000,16/08/2016,14:38:58,68,0,C150D45C713A16982B602BDE4B6B624F1,GBP,1
442896000000,448007000000,16/08/2016,14:18:08,513,0,CD933ED82E1B09FAC8BDDA969501678D0,GBP,2
441869000000,448004000000,16/08/2016,14:34:49,4,0,CB64FE612191336D01859C5C966B238EB,GBP,1
441865000000,448008000000,16/08/2016,14:49:00,56,0,CE03F447216F3E04F521B603944DDB1D6,GBP,2
441218000000,44800111020,16/08/2016,14:47:46,44,0,C96899DB75E0C90825EC00EBBA1CF38BD,GBP,1
441789000000,448082000000,16/08/2016,14:30:18,5813,0,CB4ADAD5DC2AC935760123A0C862E60FB,GBP,1
442036000000,448005000000,16/08/2016,14:30:19,3229,0,C20976FB48E9FA4E775D8489D9F33C383,GBP,2
441313000000,441314000000,17/08/2016,10:55:18,112,0.007,C84589F8B54F0F0302E0B0790CA6DDED0,GBP,1
,441315000000,17/08/2016,10:45:21,89,0.006,C6A36C061F8307B9264D366F0F71B4AEC,GBP,2
441317000000,441316000000,17/08/2016,10:27:23,108,0.007,CC64BC3B25EC7B483C18F55B6C989528F,GBP,2
447569000000,441315000000,17/08/2016,10:38:57,43,0.003,C454AA2FB7EE9C89330274055067074C3,GBP,2
441316000000,441316000000,17/08/2016,10:54:28,27,0.002,C1C91434B386FA279BF9DBEAC1D304C53,GBP,2
447526000000,441315000000,17/08/2016,10:51:22,58,0.004,C3BB3EB898E8C553AB00361C931417194,GBP,2
441314000000,441315000000,17/08/2016,10:42:23,66,0.004,C981D14B77F7812B1F1E5F4012BDB1BD3,GBP,2
441517000000,441313000000,17/08/2016,10:17:31,33,0.002,C4CA1097A40EBC87475AA42E5CFA91E0C,GBP,2
441876000000,441315000000,17/08/2016,10:44:54,48,0.003,C0689C15BE27249CD17C686F5906AB275,GBP,2
447569000000,441315000000,17/08/2016,10:33:20,210,0.012,C672DE224427B0B02A82D70883063EB16,GBP,1
441314000000,441315000000,17/08/2016,10:44:29,48,0.003,CC6318ECFF20D96BBD7C50A913A704704,GBP,2
441628000000,441315000000,17/08/2016,10:14:31,28,0.002,CDCCCBC80A29715E184A82E8F7B389BDD,GBP,2
441623000000,441373000000,22/08/2016,09:43:18,4,0.001,CD5B05A07AA110F251E479101DF436E4C,GBP,1
441307000000,441372000000,22/08/2016,11:00:09,32,0.002,C4E277545A5A033DD9745DCDB0E3A3988,GBP,1
441617000000,441373000000,22/08/2016,11:28:36,22,0.002,CFEAD33FBF809680AF071EFDFDF484E45,GBP,2
441495000000,441373000000,22/08/2016,11:08:42,224,0.013,C3ADB288BB185B7993E87BAF00C342379,GBP,1
443330000000,447788000000,18/08/2016,16:59:58,2,0.001,CDEE6D8B80F3ECA5FF3D422273CEEE7C3,GBP,2
442038000000,447748000000,18/08/2016,16:59:50,39,0.006,C885AF4518038B91D46E31DB4D3C05851,GBP,1
441133000000,447827000000,18/08/2016,16:44:21,84,0.012,C5DAEF92304DE032ED9742C4C43BC8BAC,GBP,1
443330000000,447786000000,18/08/2016,17:00:09,124,0.018,C96672A1FABEECAE3F95B53F4037A7A79,GBP,1
441444000000,447825000000,18/08/2016,17:00:04,108,0.016,C23EC8D460C8AB8E6231C8AF63DB646EC,GBP,1
443330000000,447825000000,18/08/2016,17:00:03,65,0.01,CAEE5BC2BEC228F6E825BAD8115E18B2A,GBP,2
441792000000,447733000000,24/08/2016,13:34:59,4,0.001,C62752A0989AFCEDCB5878EE5D9F4ECA9,GBP,2
441604000000,447703000000,24/08/2016,13:54:36,33,0.005,C2FC3055A38387911D266B4A71D203616,GBP,2
443330000000,447719000000,24/08/2016,13:55:45,52,0.008,C0F66C5D9D719743A6F1567602A5BE01F,GBP,2
441963000000,447890000000,24/08/2016,14:22:57,343,0.05,C96EE4C64C273EF6318242CA7B76A5E1B,GBP,1
441517000000,447517000000,24/08/2016,13:52:38,55,0.008,CA0503996883AE06097EB6C84D3472EF7,GBP,1
441377000000,447819000000,18/08/2016,16:59:57,2729,0.387,C55EFFE1A29435403EDEC1C4F742FF86F,GBP,2
441662000000,447768000000,18/08/2016,17:36:38,39,0.006,CCAA44FC384E44B1C9F910B02E97B8BA7,GBP,2
443330000000,447799000000,18/08/2016,16:44:13,34,0.005,CA25A216AE97DD8E0F76F981710F89BBE,GBP,1
442037000000,447811000000,18/08/2016,16:44:11,889,0.126,CD1AFC54B988BFBDD40211734C7779863,GBP,1
442038000000,447826000000,18/08/2016,16:37:20,30,0.005,C713867438F35A2B257399264A4DB238A,GBP,2
442922000000,447585000000,18/08/2016,16:44:11,3,0.001,C33EC62FA092865E2E52B9910CD506CF4,GBP,1
443330000000,447557000000,18/08/2016,16:54:56,2,0.001,C65E0916BE9C56AC06911D2BAA52AAB52,GBP,1
441628000000,447909000000,18/08/2016,16:54:51,215,0.031,C0710A78252F85B2475EC5C3EA93C28FE,GBP,1
442085000000,447546000000,24/08/2016,13:36:19,40,0.006,CDDAE7F6A075735C590B1EE971366BAD9,GBP,2
441364000000,447936000000,24/08/2016,13:35:06,30,0.005,C838FA66BC84CE48F5136263B8094F5A8,GBP,2
441173000000,447738000000,24/08/2016,13:35:06,90,0.013,CF33C750BAF716533F66FE9281777C2D2,GBP,1
442038000000,447860000000,24/08/2016,13:36:08,4,0.001,C9755911887D9401393812080E33FFB66,GBP,2
441388000000,447900000000,18/08/2016,16:30:11,5,0.001,C6B4B920895EA5FBBA866F1CFA040EAC7,GBP,2
443330000000,447771000000,18/08/2016,16:30:08,501,0.071,C0A2E6EB0D108D4D7C493B838A7C33577,GBP,1
443330000000,447760000000,24/08/2016,13:49:32,6,0.001,CAF41512D4E543A40EEA4773773C264F5,GBP,2
441523000000,447759000000,24/08/2016,13:49:27,26,0.004,C41EA958715DDFF30257BEE9B319F96C9,GBP,2
447940000000,447737000000,24/08/2016,13:32:25,289,0.042,C6A8FF44F7674066C7EC88FC1F0913245,GBP,2
441774000000,447921000000,24/08/2016,13:32:31,2059,0.296,C4B9663395F130E4F5D8FD0432D0FA035,GBP,2
441388000000,447802000000,24/08/2016,14:18:11,124,0.018,C81B22EDAA4829D6C4D0767D34D0BC7F4,GBP,2
441924000000,447808000000,24/08/2016,13:51:20,12,0.002,C6220F3F9E6BB6C5B1AA7425D0D5B02CD,GBP,1
441591000000,447787000000,18/08/2016,17:05:52,38,0.006,CA9E662D3B17B2439AF380C5CBA88E621,GBP,2
442075000000,447760000000,18/08/2016,16:52:07,3,0.001,C22257099E87F43E1532179D1D106C47D,GBP,1
447904000000,447867000000,18/08/2016,17:04:54,4,0.001,CE1951F1A38F002F6AB6E481F9B89F3DF,GBP,2
447715000000,447584000000,18/08/2016,18:08:48,3,0.001,C6367CD168DB37155F6613EB9A32C8066,GBP,1
441207000000,447772000000,18/08/2016,16:52:15,28,0.004,C5F86EBC254840156CCE969615107F353,GBP,2
447916000000,447470000000,18/08/2016,16:33:00,3,0.001,CB312C64837F2C83F1AF1A2D0CE47BBA9,GBP,2
441495000000,447771000000,18/08/2016,16:33:01,22,0.004,C6FBBBCEA92A655D15E00F74D56C48044,GBP,2
443330000000,447788000000,18/08/2016,16:33:01,27,0.004,CFAD9C3A1BD80F2E1064D7F3138249A24,GBP,1
441543000000,447343000000,18/08/2016,16:33:03,53,0.008,C150307AE6FE750E8085551A3C5EE9642,GBP,1
441133000000,447788000000,19/08/2016,08:19:16,31,0.005,CE0054BD4B9827214C7EF6024950326E3,GBP,2
441245000000,447887000000,19/08/2016,09:58:50,3,0.001,C05CC36E60616523E62DD6508F29F79DB,GBP,1
441906000000,447715000000,24/08/2016,13:42:32,227,0.033,C2B6E13E7E3E124BEA025AF0A705F4521,GBP,2
441189000000,447918000000,18/08/2016,17:03:07,16,0.003,C14E752936188BC82BFDFE873C7D48AAB,GBP,1
447864000000,447885000000,18/08/2016,18:46:37,117,0.017,C7F8E039E5A39E6D8441EE98E816BA0A1,GBP,1
447500000000,447772000000,18/08/2016,18:46:50,21,0.003,C75ECC1D1104C5E63527E0A9426F445B9,GBP,2
